date,site,species,no,leaf,weight,
,sm,alninc,1_02,3,98.4,
03-Jun,sm,alninc,1_02,4,55.3,
,sm,alninc,1_02,4,160.4,
03-Jun,sm,alninc,1_02,5,52.2,
,sm,alninc,1_02,5,118.3,
,sm,alninc-alnvir,1,1,102.3,
,sm,alninc-alnvir,1,2,114.2,
,sm,alninc-alnvir,1,3,127,
,sm,alninc-alnvir,1,4,98.4,
,sm,alninc-alnvir,1,5,75.3,
,sm,alninc-alnvir,7,1,69,
,sm,alninc-alnvir,7,2,65,
,sm,alninc-alnvir,7,3,97.9,
,sm,alninc-alnvir,7,4,107.3,
,sm,alninc-alnvir,7,5,131.5,
03-Jun,sm,alnvir,2,1,111.4,
03-Jun,sm,alnvir,2,2,99.1,
03-Jun,sm,alnvir,2,3,89.1,
03-Jun,sm,alnvir,2,4,92.9,
03-Jun,sm,alnvir,2,5,86.3,
04-Jun,sm,alnvir,6,1,114.4,
04-Jun,sm,alnvir,6,2,94.4,
04-Jun,sm,alnvir,6,3,100.5,
04-Jun,sm,alnvir,6,4,,
04-Jun,sm,alnvir,6,5,158.4,
30-May,sm,alnvir,7,1,,
30-May,sm,alnvir,7,2,,
30-May,sm,alnvir,7,3,,
30-May,sm,alnvir,7,4,,
30-May,sm,alnvir,7,5,,
29-May,sm,alnvir,8,1,,
30-May,sm,alnvir,8,1,163.7,
29-May,sm,alnvir,8,2,,
30-May,sm,alnvir,8,2,108.9,
29-May,sm,alnvir,8,3,,
30-May,sm,alnvir,8,3,75.3,
29-May,sm,alnvir,8,4,,
30-May,sm,alnvir,8,4,96,
29-May,sm,alnvir,8,5,,
30-May,sm,alnvir,8,5,122.8,
03-Jun,sm,alnvir,9,1,93.7,
03-Jun,sm,alnvir,9,2,121.4,
03-Jun,sm,alnvir,9,3,118.6,
03-Jun,sm,alnvir,9,4,94.2,
03-Jun,sm,alnvir,9,5,128.6,
03-Jun,sm,alnvir,10,1,102.9,
03-Jun,sm,alnvir,10,2,70.9,
03-Jun,sm,alnvir,10,3,93.9,
03-Jun,sm,alnvir,10,4,89,
03-Jun,sm,alnvir,10,5,83.3,
30-May,sm,alnvir,11,1,155,
30-May,sm,alnvir,11,2,118.5,
30-May,sm,alnvir,11,3,111.7,
30-May,sm,alnvir,11,4,192.7,
30-May,sm,alnvir,11,5,143.4,
05-Jun,sm,alnvir,16,1,,
05-Jun,sm,alnvir,16,2,,
05-Jun,sm,alnvir,16,3,,
05-Jun,sm,alnvir,16,4,,
05-Jun,sm,alnvir,16,5,,
05-Jun,sm,alnvir,17,1,89.3,
05-Jun,sm,alnvir,17,2,150.8,
05-Jun,sm,alnvir,17,3,107.9,
05-Jun,sm,alnvir,17,4,114.7,
05-Jun,sm,alnvir,17,5,160,
05-Jun,sm,alnvir,18,1,212.9,
05-Jun,sm,alnvir,18,2,135,
05-Jun,sm,alnvir,18,3,121.5,
05-Jun,sm,alnvir,18,4,114.9,
05-Jun,sm,alnvir,18,5,116.2,
04-Jun,sm,alnvir,19,1,212.5,
04-Jun,sm,alnvir,19,2,139.5,
04-Jun,sm,alnvir,19,3,127.6,
04-Jun,sm,alnvir,19,4,90.1,
04-Jun,sm,alnvir,19,5,130.3,
04-Jun,sm,alnvir,20,1,115.5,
04-Jun,sm,alnvir,20,2,112.4,
04-Jun,sm,alnvir,20,3,79.8,
04-Jun,sm,alnvir,20,4,97.1,
04-Jun,sm,alnvir,20,5,123.2,
03-Jun,sm,alnvir,2_2,1,84.1,
03-Jun,sm,alnvir,2_2,2,114.4,
03-Jun,sm,alnvir,2_2,3,70.6,
03-Jun,sm,alnvir,2_2,4,77.1,
03-Jun,sm,alnvir,2_2,5,129.2,
31-May,sm,amealn,1,1,151.5,
31-May,sm,amealn,1,2,60,
31-May,sm,amealn,1,3,69.3,
31-May,sm,amealn,1,4,89.5,
31-May,sm,amealn,1,5,138.6,
29-May,sm,amealn,2,1,74.2,
29-May,sm,amealn,2,2,100.3,
29-May,sm,amealn,2,3,55.7,
29-May,sm,amealn,2,4,152,
29-May,sm,amealn,2,5,90.1,
31-May,sm,amealn,3,1,76.4,
31-May,sm,amealn,3,2,107.8,
31-May,sm,amealn,3,3,40.2,
31-May,sm,amealn,3,4,83.6,
31-May,sm,amealn,3,5,89.1,
31-May,sm,amealn,4,1,41.1,
31-May,sm,amealn,4,2,,
31-May,sm,amealn,4,3,57.4,
31-May,sm,amealn,4,4,43.9,
31-May,sm,amealn,4,5,30.3,
31-May,sm,amealn,5,1,45.1,
31-May,sm,amealn,5,2,65.9,
31-May,sm,amealn,5,3,41.9,
31-May,sm,amealn,5,4,59.9,
31-May,sm,amealn,5,5,51.1,
31-May,sm,amealn,6,1,82.2,
31-May,sm,amealn,6,2,84.3,
31-May,sm,amealn,6,3,72.5,
31-May,sm,amealn,6,4,29.9,
31-May,sm,amealn,6,5,49,
31-May,sm,amealn,7,1,182,
31-May,sm,amealn,7,2,69.7,
31-May,sm,amealn,7,3,44.5,
31-May,sm,amealn,7,4,70.6,
31-May,sm,amealn,7,5,40.5,
29-May,sm,amealn,8,1,48.4,
29-May,sm,amealn,8,2,50.7,
29-May,sm,amealn,8,3,28.6,
29-May,sm,amealn,8,4,87.3,
29-May,sm,amealn,8,5,50.7,
29-May,sm,amealn,9,1,47.3,
29-May,sm,amealn,9,2,59.5,
29-May,sm,amealn,9,3,44.5,
29-May,sm,amealn,9,4,46.9,
29-May,sm,amealn,9,5,41.9,
29-May,sm,amealn,10,1,32.6,
29-May,sm,amealn,10,2,25.3,
29-May,sm,amealn,10,3,49.7,
29-May,sm,amealn,10,4,32.5,
29-May,sm,amealn,10,5,30.6,
,sm,amealn,3_02,1,44.2,
,sm,amealn,3_02,2,22.2,
,sm,amealn,3_02,3,26.3,
,sm,amealn,3_02,4,18.9,
,sm,amealn,3_02,5,80.8,
31-May,sm,betpap,1,1,44.5,
31-May,sm,betpap,1,2,121.1,
31-May,sm,betpap,1,3,80.1,
31-May,sm,betpap,1,4,100.3,
31-May,sm,betpap,1,5,129.1,
30-May,sm,betpap,2,1,61.3,
30-May,sm,betpap,2,2,114.4,
30-May,sm,betpap,2,3,81,
30-May,sm,betpap,2,4,162.7,
30-May,sm,betpap,2,5,85,
30-May,sm,betpap,4,1,160.5,
30-May,sm,betpap,4,2,47.6,
30-May,sm,betpap,4,3,155.1,
30-May,sm,betpap,4,4,127.1,
30-May,sm,betpap,4,5,155.3,
01-Jun,sm,betpap,5,1,64.7,
01-Jun,sm,betpap,5,2,69.1,
01-Jun,sm,betpap,5,3,47.1,
01-Jun,sm,betpap,5,4,58.1,
01-Jun,sm,betpap,5,5,60.8,
01-Jun,sm,betpap,6,1,43.8,
01-Jun,sm,betpap,6,2,54.4,
01-Jun,sm,betpap,6,3,50,
01-Jun,sm,betpap,6,4,47.3,
01-Jun,sm,betpap,6,5,37.7,
30-May,sm,betpap,7,1,37.7,
01-Jun,sm,betpap,7,1,89.6,
30-May,sm,betpap,7,2,38.6,
01-Jun,sm,betpap,7,2,86.6,
30-May,sm,betpap,7,3,48.8,
01-Jun,sm,betpap,7,3,84.1,
30-May,sm,betpap,7,4,72,
01-Jun,sm,betpap,7,4,87,
30-May,sm,betpap,7,5,37.8,
01-Jun,sm,betpap,7,5,77.5,
29-May,sm,betpap,8,1,127.9,
29-May,sm,betpap,8,2,168.1,
29-May,sm,betpap,8,3,102.2,
29-May,sm,betpap,8,4,117,
29-May,sm,betpap,8,5,70.2,
29-May,sm,betpap,9,1,162.6,
29-May,sm,betpap,9,2,71.5,
29-May,sm,betpap,9,3,155.8,
29-May,sm,betpap,9,4,125,
29-May,sm,betpap,9,5,133.8,
29-May,sm,betpap,10,1,190.5,
29-May,sm,betpap,10,2,126.6,
29-May,sm,betpap,10,3,158.8,
29-May,sm,betpap,10,4,193.2,
29-May,sm,betpap,10,5,115.6,
29-May,sm,betpap,13,1,85.5,
29-May,sm,betpap,13,2,102.5,
29-May,sm,betpap,13,3,73.5,
29-May,sm,betpap,13,4,90.3,
29-May,sm,betpap,13,5,64.8,
,sm,corsto,1,1,168.9,
,sm,corsto,1,2,182.9,
,sm,corsto,1,3,230.5,
,sm,corsto,1,4,101.3,
,sm,corsto,1,5,93.4,
30-May,sm,corsto,2,1,197.9,
30-May,sm,corsto,2,2,246,
30-May,sm,corsto,2,3,164,
30-May,sm,corsto,2,4,170.2,
30-May,sm,corsto,2,5,77.4,
30-May,sm,corsto,3,1,82.3,
30-May,sm,corsto,3,2,64.3,
30-May,sm,corsto,3,3,123.5,
30-May,sm,corsto,3,4,60.7,
30-May,sm,corsto,3,5,70.3,
30-May,sm,corsto,4,1,89.5,
30-May,sm,corsto,4,2,44.4,
30-May,sm,corsto,4,3,58.6,
30-May,sm,corsto,4,4,83.8,
30-May,sm,corsto,4,5,46.9,
30-May,sm,corsto,5,1,58,
30-May,sm,corsto,5,2,56.8,
30-May,sm,corsto,5,3,100.8,
30-May,sm,corsto,5,4,109.5,
30-May,sm,corsto,5,5,82.4,
01-Jun,sm,corsto,6,1,117.7,
01-Jun,sm,corsto,6,2,95.8,
01-Jun,sm,corsto,6,3,68.6,
01-Jun,sm,corsto,6,4,31.1,
01-Jun,sm,corsto,6,5,113.6,
01-Jun,sm,corsto,7,1,11.4,
01-Jun,sm,corsto,7,2,53,
01-Jun,sm,corsto,7,3,128.5,
01-Jun,sm,corsto,7,4,111.2,
01-Jun,sm,corsto,7,5,116.7,
01-Jun,sm,corsto,8,1,106,
01-Jun,sm,corsto,8,2,58,
01-Jun,sm,corsto,8,3,47.6,
01-Jun,sm,corsto,8,4,45.9,
01-Jun,sm,corsto,8,5,54.1,
04-Jun,sm,corsto,9,1,,
04-Jun,sm,corsto,9,2,,
04-Jun,sm,corsto,9,3,,
04-Jun,sm,corsto,9,4,,
04-Jun,sm,corsto,9,5,,
01-Jun,sm,corsto,10,1,113.3,
01-Jun,sm,corsto,10,2,265.5,
01-Jun,sm,corsto,10,3,131.7,
01-Jun,sm,corsto,10,4,62.9,
01-Jun,sm,corsto,10,5,282.4,
29-May,sm,corsto,11,1,102.7,
29-May,sm,corsto,11,2,71.6,
29-May,sm,corsto,11,3,70.6,
29-May,sm,corsto,11,4,87.1,
29-May,sm,corsto,11,5,159.1,
01-Jun,sm,corsto,12,1,164.5,
01-Jun,sm,corsto,12,2,247.1,
01-Jun,sm,corsto,12,3,227.1,
01-Jun,sm,corsto,12,4,105.5,
01-Jun,sm,corsto,12,5,188.5,
01-Jun,sm,corsto,13,1,135.2,
01-Jun,sm,corsto,13,2,144.8,
01-Jun,sm,corsto,13,3,112.9,
01-Jun,sm,corsto,13,4,144.4,
01-Jun,sm,corsto,13,5,139.5,
01-Jun,sm,corsto,14,1,182.3,
01-Jun,sm,corsto,14,2,208.1,
01-Jun,sm,corsto,14,3,403.6,
01-Jun,sm,corsto,14,4,96.5,
01-Jun,sm,corsto,14,5,176.8,
31-May,sm,loninv,1,1,61.9,
31-May,sm,loninv,1,2,59.4,
31-May,sm,loninv,1,3,70,
31-May,sm,loninv,1,4,79.3,
31-May,sm,loninv,1,5,118.1,
31-May,sm,loninv,2,1,40.9,
31-May,sm,loninv,2,2,33.1,
31-May,sm,loninv,2,3,28.1,
31-May,sm,loninv,2,4,58.2,
31-May,sm,loninv,2,5,48.8,
01-Jun,sm,loninv,3,1,66.3,
01-Jun,sm,loninv,3,2,93.5,
01-Jun,sm,loninv,3,3,119.6,
01-Jun,sm,loninv,3,4,127.8,
01-Jun,sm,loninv,3,5,115.1,
03-Jun,sm,loninv,4,1,46.7,
03-Jun,sm,loninv,4,2,67,
03-Jun,sm,loninv,4,3,65.4,
03-Jun,sm,loninv,4,4,23.3,
03-Jun,sm,loninv,4,5,46,
04-Jun,sm,loninv,5,1,106.1,
04-Jun,sm,loninv,5,2,103.9,
04-Jun,sm,loninv,5,3,97.4,
04-Jun,sm,loninv,5,4,98,
04-Jun,sm,loninv,5,5,75.6,
29-May,sm,loninv,6,1,109,
29-May,sm,loninv,6,2,73.3,
29-May,sm,loninv,6,3,156.7,
29-May,sm,loninv,6,4,68,
29-May,sm,loninv,6,5,141.6,
30-May,sm,loninv,7,1,51.4,
30-May,sm,loninv,7,2,52.3,
30-May,sm,loninv,7,3,55.7,
30-May,sm,loninv,7,4,57.5,
30-May,sm,loninv,7,5,50.4,
30-May,sm,loninv,8,1,78.5,
30-May,sm,loninv,8,2,47.5,
30-May,sm,loninv,8,3,57.6,
30-May,sm,loninv,8,4,78.8,
30-May,sm,loninv,8,5,69.7,
30-May,sm,loninv,9,1,39.8,
30-May,sm,loninv,9,2,41.9,
30-May,sm,loninv,9,3,47.3,
30-May,sm,loninv,9,4,52.5,
30-May,sm,loninv,9,5,41.3,
04-Jun,sm,loninv,11,1,86.1,
04-Jun,sm,loninv,11,2,80.9,
04-Jun,sm,loninv,11,3,60.2,
04-Jun,sm,loninv,11,4,71.1,
04-Jun,sm,loninv,11,5,50.4,
03-Jun,sm,menfer,2,1,,
03-Jun,sm,menfer,2,2,,
03-Jun,sm,menfer,2,3,,
03-Jun,sm,menfer,2,4,,
03-Jun,sm,menfer,2,5,,
03-Jun,sm,menfer,4,1,13.2,
03-Jun,sm,menfer,4,2,8.7,
03-Jun,sm,menfer,4,3,11.8,
03-Jun,sm,menfer,4,4,9.9,
03-Jun,sm,menfer,4,5,7.9,
03-Jun,sm,menfer,6,1,10.3,
03-Jun,sm,menfer,6,2,8.2,
03-Jun,sm,menfer,6,3,8.4,
03-Jun,sm,menfer,6,4,10,
03-Jun,sm,menfer,6,5,8.9,
03-Jun,sm,menfer,7,1,5.3,
03-Jun,sm,menfer,7,2,6.1,
03-Jun,sm,menfer,7,3,5.5,
03-Jun,sm,menfer,7,4,7,
03-Jun,sm,menfer,7,5,6.3,
03-Jun,sm,menfer,8,1,15.6,
03-Jun,sm,menfer,8,2,16.6,
03-Jun,sm,menfer,8,3,8.8,
03-Jun,sm,menfer,8,4,12.8,
03-Jun,sm,menfer,8,5,11,
03-Jun,sm,menfer,9,1,14.2,
03-Jun,sm,menfer,9,2,18.9,
03-Jun,sm,menfer,9,3,10.8,
03-Jun,sm,menfer,9,4,11.6,
03-Jun,sm,menfer,9,5,13.6,
04-Jun,sm,menfer,10,1,9.3,
04-Jun,sm,menfer,10,2,10.7,
04-Jun,sm,menfer,10,3,10.6,
04-Jun,sm,menfer,10,4,10.9,
04-Jun,sm,menfer,10,5,14.3,
04-Jun,sm,menfer,11,1,13.3,
04-Jun,sm,menfer,11,2,17.6,
04-Jun,sm,menfer,11,3,23.3,
04-Jun,sm,menfer,11,4,14.1,
04-Jun,sm,menfer,11,5,11,
04-Jun,sm,menfer,12,1,16.6,
04-Jun,sm,menfer,12,2,15.4,
04-Jun,sm,menfer,12,3,12.1,
04-Jun,sm,menfer,12,4,12.2,
04-Jun,sm,menfer,12,5,12.7,
04-Jun,sm,menfer,13,1,12.2,
04-Jun,sm,menfer,13,2,11.9,
04-Jun,sm,menfer,13,3,9.5,
04-Jun,sm,menfer,13,4,11.2,
04-Jun,sm,menfer,13,5,9.4,
04-Jun,sm,menfer,14,1,14,
04-Jun,sm,menfer,14,2,13.8,
04-Jun,sm,menfer,14,3,13.2,
04-Jun,sm,menfer,14,4,14.6,
04-Jun,sm,menfer,14,5,8.4,
30-May,sm,popbal,1,1,144.6,
30-May,sm,popbal,1,2,113.8,
30-May,sm,popbal,1,3,121,
30-May,sm,popbal,1,4,116.5,
30-May,sm,popbal,1,5,142.5,
04-Jun,sm,popbal,3,1,184.5,
04-Jun,sm,popbal,3,2,251.1,
04-Jun,sm,popbal,3,3,198,
04-Jun,sm,popbal,3,4,228,
04-Jun,sm,popbal,3,5,263,
04-Jun,sm,popbal,5,1,187.7,
04-Jun,sm,popbal,5,2,203.1,
04-Jun,sm,popbal,5,3,226.6,
04-Jun,sm,popbal,5,4,199.6,
04-Jun,sm,popbal,5,5,347.9,
04-Jun,sm,popbal,6,1,264.2,
04-Jun,sm,popbal,6,2,244.5,
04-Jun,sm,popbal,6,3,264.3,
04-Jun,sm,popbal,6,4,310.6,
04-Jun,sm,popbal,6,5,219.5,
30-May,sm,popbal,8,1,78.7,
30-May,sm,popbal,8,2,35.6,
30-May,sm,popbal,8,3,46.4,
30-May,sm,popbal,8,4,52,
30-May,sm,popbal,8,5,70.8,
04-Jun,sm,popbal,9,1,148.8,
04-Jun,sm,popbal,9,2,237.1,
04-Jun,sm,popbal,9,3,233.7,
04-Jun,sm,popbal,9,4,117.8,
04-Jun,sm,popbal,9,5,216.9,
01-Jun,sm,popbal,10,1,220.6,
01-Jun,sm,popbal,10,2,145,
01-Jun,sm,popbal,10,3,143.1,
01-Jun,sm,popbal,10,4,222.5,
01-Jun,sm,popbal,10,5,109.9,
04-Jun,sm,popbal,11,1,221.3,
04-Jun,sm,popbal,11,2,88.2,
04-Jun,sm,popbal,11,3,200.6,
04-Jun,sm,popbal,11,4,231.9,
04-Jun,sm,popbal,11,5,132,
04-Jun,sm,popbal,12,1,316.2,
04-Jun,sm,popbal,12,2,220.9,
04-Jun,sm,popbal,12,3,375.9,
04-Jun,sm,popbal,12,4,245.9,
04-Jun,sm,popbal,12,5,375.3,
04-Jun,sm,popbal,20,1,191,
04-Jun,sm,popbal,20,2,129.2,
04-Jun,sm,popbal,20,3,183.5,
04-Jun,sm,popbal,20,4,152.1,
04-Jun,sm,popbal,20,5,170.1,
,sm,poptre,1,1,79.2,
,sm,poptre,1,2,102.8,
,sm,poptre,1,3,74.4,
,sm,poptre,1,4,83.9,
,sm,poptre,1,5,68.5,
04-Jun,sm,poptre,2,1,120.5,
04-Jun,sm,poptre,2,2,86.1,
04-Jun,sm,poptre,2,3,58.2,
04-Jun,sm,poptre,2,4,90.8,
04-Jun,sm,poptre,2,5,114.7,
04-Jun,sm,poptre,3,1,95.5,
04-Jun,sm,poptre,3,2,91.2,
04-Jun,sm,poptre,3,3,98.8,
04-Jun,sm,poptre,3,4,79.4,
04-Jun,sm,poptre,3,5,48.8,
04-Jun,sm,poptre,4,1,65.7,
04-Jun,sm,poptre,4,2,97.1,
04-Jun,sm,poptre,4,3,50.8,
04-Jun,sm,poptre,4,4,65.9,
04-Jun,sm,poptre,4,5,90.9,
04-Jun,sm,poptre,5,1,76.5,
04-Jun,sm,poptre,5,2,73.7,
04-Jun,sm,poptre,5,3,92.7,
04-Jun,sm,poptre,5,4,42.1,
04-Jun,sm,poptre,5,5,56.2,
30-May,sm,poptre,7,1,,
31-May,sm,poptre,7,1,90.8,
30-May,sm,poptre,7,2,,
31-May,sm,poptre,7,2,53,
30-May,sm,poptre,7,3,,
31-May,sm,poptre,7,3,82.8,
30-May,sm,poptre,7,4,,
31-May,sm,poptre,7,4,67.6,
30-May,sm,poptre,7,5,,
31-May,sm,poptre,7,5,76.3,
31-May,sm,poptre,10,1,,
31-May,sm,poptre,10,2,,
31-May,sm,poptre,10,3,,
31-May,sm,poptre,10,4,,
31-May,sm,poptre,10,5,,
31-May,sm,poptre,11,1,85.5,
31-May,sm,poptre,11,2,71.5,
31-May,sm,poptre,11,3,59.8,
31-May,sm,poptre,11,4,80.6,
31-May,sm,poptre,11,5,55.2,
31-May,sm,poptre,12,1,96.7,
31-May,sm,poptre,12,2,66.2,
31-May,sm,poptre,12,3,78.3,
31-May,sm,poptre,12,4,113.5,
31-May,sm,poptre,12,5,71,
31-May,sm,poptre,13,1,72.3,
31-May,sm,poptre,13,2,116.6,
31-May,sm,poptre,13,3,123,
31-May,sm,poptre,13,4,78.6,
31-May,sm,poptre,13,5,131.3,
31-May,sm,poptre,14,1,53.8,
31-May,sm,poptre,14,2,33.9,
31-May,sm,poptre,14,3,52.3,
31-May,sm,poptre,14,4,,
31-May,sm,poptre,14,5,39.6,
03-Jun,sm,poptre,15,1,56.8,
03-Jun,sm,poptre,15,2,50.7,
03-Jun,sm,poptre,15,3,47.7,
03-Jun,sm,poptre,15,4,55.6,
03-Jun,sm,poptre,15,5,59.1,
03-Jun,sm,poptre,16,1,46.5,
03-Jun,sm,poptre,16,2,41.1,
03-Jun,sm,poptre,16,3,51.3,
03-Jun,sm,poptre,16,4,45.5,
03-Jun,sm,poptre,16,5,56.2,
03-Jun,sm,poptre,17,1,43.9,
03-Jun,sm,poptre,17,2,40.3,
03-Jun,sm,poptre,17,3,31.8,
03-Jun,sm,poptre,17,4,33.3,
03-Jun,sm,poptre,17,5,28.4,
04-Jun,sm,poptre,18,1,47.5,
04-Jun,sm,poptre,18,2,35.3,
04-Jun,sm,poptre,18,3,52.5,
04-Jun,sm,poptre,18,4,42,
04-Jun,sm,poptre,18,5,,
04-Jun,sm,poptre,19,1,59.6,
04-Jun,sm,poptre,19,2,60.5,
04-Jun,sm,poptre,19,3,38.1,
04-Jun,sm,poptre,19,4,46.1,
04-Jun,sm,poptre,19,5,51.3,
29-May,sm,rhoalb,1,1,96.2,
31-May,sm,rhoalb,1,2,95.8,
31-May,sm,rhoalb,1,3,93.8,
31-May,sm,rhoalb,1,4,121.2,
31-May,sm,rhoalb,1,5,115.4,
,sm,rhoalb,2,1,128.7,
,sm,rhoalb,2,2,65.6,
,sm,rhoalb,2,3,78,
,sm,rhoalb,2,4,46.2,
,sm,rhoalb,2,5,78,
,sm,rhoalb,3,1,90.6,
,sm,rhoalb,3,2,99.5,
,sm,rhoalb,3,3,71.4,
,sm,rhoalb,3,4,110.4,
,sm,rhoalb,3,5,105.2,
,sm,rhoalb,4,1,60.2,
,sm,rhoalb,4,2,78.1,
,sm,rhoalb,4,3,54.6,
,sm,rhoalb,4,4,68,
,sm,rhoalb,4,5,70.7,
31-May,sm,rhoalb,5,1,94.7,
31-May,sm,rhoalb,5,2,74.5,
31-May,sm,rhoalb,5,3,92.7,
31-May,sm,rhoalb,5,4,83.7,
31-May,sm,rhoalb,5,5,117.6,
31-May,sm,rhoalb,6,1,72.6,
31-May,sm,rhoalb,6,2,101.4,
31-May,sm,rhoalb,6,3,87.2,
31-May,sm,rhoalb,6,4,117.7,
31-May,sm,rhoalb,6,5,117.8,
31-May,sm,rhoalb,7,1,84.2,
31-May,sm,rhoalb,7,2,80.7,
31-May,sm,rhoalb,7,3,78.7,
31-May,sm,rhoalb,7,4,67.9,
31-May,sm,rhoalb,7,5,70.3,
31-May,sm,rhoalb,8,1,118.7,
31-May,sm,rhoalb,8,2,70.4,
31-May,sm,rhoalb,8,3,122,
31-May,sm,rhoalb,8,4,111.8,
31-May,sm,rhoalb,8,5,93.7,
31-May,sm,rhoalb,9,1,87.7,
31-May,sm,rhoalb,9,2,107.2,
31-May,sm,rhoalb,9,3,91.7,
31-May,sm,rhoalb,9,4,129.8,
31-May,sm,rhoalb,9,5,73.1,
31-May,sm,rhoalb,10,1,87.9,
31-May,sm,rhoalb,10,2,99.5,
31-May,sm,rhoalb,10,3,105.8,
31-May,sm,rhoalb,10,4,89.6,
31-May,sm,rhoalb,10,5,116.6,
31-May,sm,riblac,2,1,102.2,
31-May,sm,riblac,2,2,105.6,
31-May,sm,riblac,2,3,107.4,
31-May,sm,riblac,2,4,96.1,
31-May,sm,riblac,2,5,78,
31-May,sm,riblac,3,1,39.5,
31-May,sm,riblac,3,2,31.7,
31-May,sm,riblac,3,3,18.8,
31-May,sm,riblac,3,4,25.6,
31-May,sm,riblac,3,5,42.9,
03-Jun,sm,riblac,5,1,35.2,
03-Jun,sm,riblac,5,2,43.6,
03-Jun,sm,riblac,5,3,39.2,
03-Jun,sm,riblac,5,4,52.2,
03-Jun,sm,riblac,5,5,64.3,
03-Jun,sm,riblac,6,1,25.9,
03-Jun,sm,riblac,6,2,31.6,
03-Jun,sm,riblac,6,3,35.9,
03-Jun,sm,riblac,6,4,26.7,
03-Jun,sm,riblac,6,5,47.4,
03-Jun,sm,riblac,7,1,59.9,
03-Jun,sm,riblac,7,2,38.2,
03-Jun,sm,riblac,7,3,54.8,
03-Jun,sm,riblac,7,4,80.2,
03-Jun,sm,riblac,7,5,55,
04-Jun,sm,riblac,8,1,34.6,
04-Jun,sm,riblac,8,2,38.1,
04-Jun,sm,riblac,8,3,23.3,
04-Jun,sm,riblac,8,4,21.4,
04-Jun,sm,riblac,8,5,33.3,
31-May,sm,riblac,9,1,86.8,
31-May,sm,riblac,9,2,49.3,
31-May,sm,riblac,9,3,63.7,
31-May,sm,riblac,9,4,89.8,
31-May,sm,riblac,9,5,33.2,
04-Jun,sm,riblac,10,1,52,
04-Jun,sm,riblac,10,2,,** two leaves labelled as leaf2 in envelope
04-Jun,sm,riblac,10,3,20.8,
04-Jun,sm,riblac,10,4,,
04-Jun,sm,riblac,10,5,44.3,
03-Jun,sm,riblac,11,1,35.8,
03-Jun,sm,riblac,11,2,45.5,
03-Jun,sm,riblac,11,3,34,
03-Jun,sm,riblac,11,4,36.9,
03-Jun,sm,riblac,11,5,38.6,
03-Jun,sm,riblac,12,1,,
04-Jun,sm,riblac,12,1,40.6,
03-Jun,sm,riblac,12,2,,
04-Jun,sm,riblac,12,2,34.7,
03-Jun,sm,riblac,12,3,,
04-Jun,sm,riblac,12,3,26.9,
03-Jun,sm,riblac,12,4,,
04-Jun,sm,riblac,12,4,26.6,
03-Jun,sm,riblac,12,5,,
04-Jun,sm,riblac,12,5,27.5,
,sm,riblac,3_02,1,86.8,
,sm,riblac,3_02,2,35.9,
,sm,riblac,3_02,3,45,
,sm,riblac,3_02,4,92.6,
,sm,riblac,3_02,5,53,
31-May,sm,rosaci,1,1,84.8,
31-May,sm,rosaci,1,2,103.9,
31-May,sm,rosaci,1,3,71.1,
31-May,sm,rosaci,1,4,103.4,
31-May,sm,rosaci,1,5,94.6,
31-May,sm,rosaci,2,1,182.5,
31-May,sm,rosaci,2,2,166.4,
31-May,sm,rosaci,2,3,175.5,
31-May,sm,rosaci,2,4,168.9,
31-May,sm,rosaci,2,5,165,
01-Jun,sm,rosaci,3,1,178.8,
01-Jun,sm,rosaci,3,2,236.6,
01-Jun,sm,rosaci,3,3,202,
01-Jun,sm,rosaci,3,4,173.9,
01-Jun,sm,rosaci,3,5,113.1,
29-May,sm,rosaci,4,1,65.5,
29-May,sm,rosaci,4,2,96.9,
29-May,sm,rosaci,4,3,197.3,
29-May,sm,rosaci,4,4,90.1,
29-May,sm,rosaci,4,5,101.4,
31-May,sm,rosaci,5,1,139.4,
31-May,sm,rosaci,5,2,116,
31-May,sm,rosaci,5,3,87.4,
31-May,sm,rosaci,5,4,122.2,
31-May,sm,rosaci,5,5,104.7,
01-Jun,sm,rosaci,6,1,170,
01-Jun,sm,rosaci,6,2,126.7,
01-Jun,sm,rosaci,6,3,151.2,
01-Jun,sm,rosaci,6,4,140.8,
01-Jun,sm,rosaci,6,5,145.2,
29-May,sm,rosaci,7,1,118.8,
29-May,sm,rosaci,7,2,108.7,
29-May,sm,rosaci,7,3,195,
29-May,sm,rosaci,7,4,136.3,
29-May,sm,rosaci,7,5,94.8,
29-May,sm,rosaci,8,1,112.7,
29-May,sm,rosaci,8,2,149.7,
29-May,sm,rosaci,8,3,99.6,
29-May,sm,rosaci,8,4,91.3,
29-May,sm,rosaci,8,5,119.5,
29-May,sm,rosaci,9,1,77.6,
29-May,sm,rosaci,9,2,79.3,
29-May,sm,rosaci,9,3,148.5,
29-May,sm,rosaci,9,4,133.2,
29-May,sm,rosaci,9,5,93.3,
29-May,sm,rosaci,10,1,84.7,
29-May,sm,rosaci,10,2,71.8,
29-May,sm,rosaci,10,3,94.6,
29-May,sm,rosaci,10,4,83.3,
29-May,sm,rosaci,10,5,78.9,
05-Jun,sm,rosaci,20,1,210,
05-Jun,sm,rosaci,20,2,129.8,
05-Jun,sm,rosaci,20,3,153.4,
05-Jun,sm,rosaci,20,4,172.9,
05-Jun,sm,rosaci,20,5,179.7,
